datetime,temp_c,dewpoint_c,wind_speed,wind_dir,precip_mm
2023-04-26 09:00:00,20.2,6.2,3.92,246.1,0.0
2023-04-26 10:00:00,17.9,10.9,4.94,263.5,0.0
2023-04-26 11:00:00,18.0,8.8,1.25,197.0,0.0
2023-04-26 12:00:00,17.6,2.6,1.03,232.1,0.0
2023-04-26 13:00:00,17.0,4.4,5.49,196.9,0.0
2023-04-26 14:00:00,17.9,3.1,2.57,213.5,0.0
2023-04-26 15:00:00,,4.9,3.55,206.3,0.0
2023-04-26 16:00:00,,6.8,3.34,294.0,0.0
2023-04-26 17:00:00,17.3,8.7,2.9,338.4,0.0
2023-04-26 18:00:00,12.5,-1.0,3.38,177.5,0.0
2023-04-26 19:00:00,11.4,0.9,4.24,21.0,0.0
2023-04-26 20:00:00,8.0,-4.7,2.86,308.1,0.0
2023-04-26 21:00:00,9.6,1.9,3.25,317.8,0.0
2023-04-26 22:00:00,7.5,0.2,7.68,253.0,0.0
2023-04-26 23:00:00,4.0,-1.6,2.07,237.9,0.0
2023-04-27 00:00:00,9.0,-4.9,3.18,108.6,0.0
2023-04-27 01:00:00,4.5,-4.6,3.82,206.4,0.0
2023-04-27 02:00:00,6.3,-8.7,1.89,319.5,0.0
2023-04-27 03:00:00,7.7,-1.0,2.85,177.2,0.0
2023-04-27 04:00:00,11.5,4.1,9.32,238.8,0.0
2023-04-27 05:00:00,8.9,-0.4,1.91,304.1,0.0
2023-04-27 06:00:00,13.1,0.9,1.88,290.0,0.0
2023-04-27 07:00:00,11.7,0.8,5.17,249.6,0.0
2023-04-27 08:00:00,13.5,6.3,3.89,268.7,0.0
2023-04-27 09:00:00,14.3,4.6,5.99,281.4,0.0
2023-04-27 10:00:00,20.9,9.9,3.66,167.6,0.0
2023-04-27 11:00:00,18.5,12.7,3.99,240.5,0.0
2023-04-27 12:00:00,17.7,10.4,2.22,280.5,0.0
2023-04-27 13:00:00,16.3,9.9,4.28,211.0,0.0
2023-04-27 14:00:00,21.4,11.5,3.96,257.7,0.0
2023-04-27 15:00:00,14.4,9.1,2.49,220.2,0.0
2023-04-27 16:00:00,15.4,5.4,5.0,331.3,0.0
2023-04-27 17:00:00,14.3,0.7,1.17,290.3,0.0
2023-04-27 18:00:00,13.3,7.9,8.9,297.7,0.0
2023-04-27 19:00:00,10.6,0.8,4.54,298.0,0.0
2023-04-27 20:00:00,11.8,-2.1,2.69,144.2,0.0
2023-04-27 21:00:00,8.7,3.2,3.77,274.0,0.0
2023-04-27 22:00:00,9.2,0.9,4.65,178.2,0.0
2023-04-27 23:00:00,5.7,-7.8,4.44,213.8,0.0
2023-04-28 00:00:00,7.7,-7.0,3.92,302.0,0.0
2023-04-28 01:00:00,4.1,-7.4,7.64,353.8,0.0
2023-04-28 02:00:00,3.7,-2.8,7.36,340.6,0.0
2023-04-28 03:00:00,7.1,-5.9,2.07,178.9,0.0
2023-04-28 04:00:00,8.6,-2.4,2.87,212.9,0.0
2023-04-28 05:00:00,9.7,2.7,4.3,69.0,0.0
2023-04-28 06:00:00,10.2,3.0,2.87,302.1,0.0
2023-04-28 07:00:00,16.8,11.3,4.57,199.1,0.0
2023-04-28 08:00:00,18.1,6.3,4.63,335.9,0.0
2023-04-28 09:00:00,16.0,10.3,9.52,284.7,0.0
2023-04-28 10:00:00,16.9,6.7,2.81,294.2,0.0
2023-04-28 11:00:00,21.0,9.6,1.94,233.9,0.44
2023-04-28 12:00:00,19.0,11.1,8.66,318.3,0.0
2023-04-28 13:00:00,17.5,10.3,7.54,16.4,0.0
2023-04-28 14:00:00,17.1,3.6,3.98,168.6,0.0
2023-04-28 15:00:00,17.5,8.4,2.09,279.0,0.0
2023-04-28 16:00:00,16.7,1.8,4.42,237.4,0.0
2023-04-28 17:00:00,17.6,12.3,4.33,241.8,0.0
2023-04-28 18:00:00,10.1,0.0,2.12,266.0,0.0
2023-04-28 19:00:00,12.1,-0.9,5.51,250.6,0.0
2023-04-28 20:00:00,10.5,-3.3,1.63,295.6,0.0
2023-04-28 21:00:00,7.8,-4.6,2.71,311.3,0.0
2023-04-28 22:00:00,5.9,-7.8,3.97,9.7,0.0
2023-04-28 23:00:00,6.3,-3.7,5.58,246.4,3.57
2023-04-29 00:00:00,4.8,-4.6,6.32,274.7,0.0
2023-04-29 01:00:00,5.7,-1.7,6.98,262.8,0.0
2023-04-29 02:00:00,5.7,-0.6,5.61,242.3,0.0
2023-04-29 03:00:00,7.9,-3.6,5.7,216.2,0.0
2023-04-29 04:00:00,5.1,-2.3,8.29,251.4,0.0
2023-04-29 05:00:00,11.1,-1.5,6.68,215.4,0.0
2023-04-29 06:00:00,10.6,-2.4,0.86,44.9,0.0
2023-04-29 07:00:00,13.7,1.4,5.88,330.3,0.0
2023-04-29 08:00:00,13.5,7.4,7.0,227.8,0.0
2023-04-29 09:00:00,15.9,6.3,1.11,271.6,0.0
2023-04-29 10:00:00,22.2,8.8,2.65,281.1,0.0
2023-04-29 11:00:00,21.0,10.1,4.57,169.9,0.0
2023-04-29 12:00:00,16.3,4.1,6.58,307.0,0.0
2023-04-29 13:00:00,18.9,8.4,3.62,197.6,0.0
2023-04-29 14:00:00,22.0,9.6,1.38,243.5,0.0
2023-04-29 15:00:00,18.6,9.0,2.8,210.3,0.0
2023-04-29 16:00:00,15.6,9.1,3.95,228.5,0.0
2023-04-29 17:00:00,16.1,1.5,0.71,245.2,0.0
2023-04-29 18:00:00,12.3,7.0,0.74,256.8,0.0
2023-04-29 19:00:00,12.2,4.7,6.43,137.7,0.0
2023-04-29 20:00:00,7.6,-2.2,0.34,236.7,0.0
2023-04-29 21:00:00,7.4,-2.1,3.56,234.0,0.0
2023-04-29 22:00:00,3.8,-10.7,6.66,178.6,0.0
2023-04-29 23:00:00,5.0,-8.6,4.97,234.6,0.0
2023-04-30 00:00:00,7.3,-0.9,0.52,264.2,0.0
2023-04-30 01:00:00,6.5,-7.2,4.32,188.2,0.0
2023-04-30 02:00:00,6.6,-6.6,3.06,217.9,0.0
2023-04-30 03:00:00,5.8,-7.7,3.49,240.2,0.0
2023-04-30 04:00:00,8.0,-4.5,5.91,273.0,0.0
2023-04-30 05:00:00,9.5,-1.6,2.25,252.1,0.0
2023-04-30 06:00:00,11.7,-2.1,3.81,197.9,0.0
2023-04-30 07:00:00,11.2,2.9,2.92,244.1,0.0
2023-04-30 08:00:00,18.8,13.5,6.54,277.1,0.0
2023-04-30 09:00:00,19.5,6.6,2.56,283.9,0.0
2023-04-30 10:00:00,18.8,7.4,2.43,286.9,0.0
2023-04-30 11:00:00,20.1,8.4,2.82,335.9,0.0
2023-04-30 12:00:00,19.9,12.8,4.24,241.3,0.0
2023-04-30 13:00:00,17.9,5.0,4.55,244.2,0.0
2023-04-30 14:00:00,15.4,3.2,4.98,224.1,0.0
2023-04-30 15:00:00,16.9,1.9,3.52,249.5,0.0
2023-04-30 16:00:00,15.0,2.7,2.46,179.4,0.0
2023-04-30 17:00:00,12.7,7.1,3.58,245.4,0.0
2023-04-30 18:00:00,16.6,9.0,3.79,359.3,0.0
2023-04-30 19:00:00,9.6,-5.1,1.59,315.6,0.0
2023-04-30 20:00:00,8.4,3.1,6.45,356.8,0.0
2023-04-30 21:00:00,8.8,0.9,6.79,336.4,0.0
2023-04-30 22:00:00,5.4,-6.5,0.43,256.5,0.0
2023-04-30 23:00:00,4.4,-1.5,3.28,150.9,0.0
2023-05-01 00:00:00,3.6,-10.4,0.54,224.2,0.0
2023-05-01 01:00:00,7.8,-3.8,4.74,327.8,0.0
2023-05-01 02:00:00,5.2,-9.1,1.3,158.7,0.0
2023-05-01 03:00:00,7.1,-0.1,5.81,298.0,0.0
2023-05-01 04:00:00,8.3,-5.7,1.76,274.3,0.0
2023-05-01 05:00:00,8.7,2.4,6.17,4.5,0.0
2023-05-01 06:00:00,11.6,2.5,3.0,295.7,0.0
2023-05-01 07:00:00,14.0,5.0,3.0,205.5,0.0
2023-05-01 08:00:00,17.0,3.6,4.38,158.6,0.0
2023-05-01 09:00:00,18.1,7.4,2.65,173.4,0.0
2023-05-01 10:00:00,22.6,9.3,6.71,313.1,0.0
2023-05-01 11:00:00,21.1,14.7,4.95,333.7,0.0
2023-05-01 12:00:00,21.7,10.4,5.35,180.4,0.0
2023-05-01 13:00:00,19.2,7.1,3.22,257.3,0.0
2023-05-01 14:00:00,18.2,11.3,2.25,294.4,0.0
2023-05-01 15:00:00,21.1,10.3,3.55,264.3,0.0
2023-05-01 16:00:00,16.1,6.9,2.24,219.0,0.0
2023-05-01 17:00:00,12.1,0.9,2.43,201.1,0.0
2023-05-01 18:00:00,10.8,-0.7,3.27,246.0,0.0
2023-05-01 19:00:00,11.4,5.7,6.48,339.5,0.0
2023-05-01 20:00:00,8.0,-0.6,8.67,234.2,0.0
2023-05-01 21:00:00,7.4,-2.9,2.3,253.0,0.0
2023-05-01 22:00:00,6.6,-6.5,3.57,290.8,0.0
2023-05-01 23:00:00,5.5,-5.6,3.65,210.2,0.0
2023-05-02 00:00:00,5.4,-5.6,9.16,326.4,0.0
2023-05-02 01:00:00,11.7,5.8,0.21,238.3,0.0
2023-05-02 02:00:00,5.1,-6.2,2.23,295.3,0.0
2023-05-02 03:00:00,9.8,-2.0,5.97,264.1,0.0
2023-05-02 04:00:00,9.9,-4.6,7.4,213.9,0.0
2023-05-02 05:00:00,11.5,-1.1,2.44,243.9,0.0
2023-05-02 06:00:00,12.1,5.3,4.27,272.6,0.0
2023-05-02 07:00:00,14.8,1.6,7.65,268.2,0.0
2023-05-02 08:00:00,17.1,9.5,10.51,243.8,0.0
2023-05-02 09:00:00,16.1,5.7,3.68,39.7,0.0
2023-05-02 10:00:00,18.3,3.6,4.14,263.3,0.0
2023-05-02 11:00:00,20.6,6.6,3.24,276.9,0.0
2023-05-02 12:00:00,22.4,8.0,0.89,337.5,0.0
2023-05-02 13:00:00,21.9,13.7,6.01,170.6,0.0
2023-05-02 14:00:00,17.9,9.5,3.26,222.6,0.0
2023-05-02 15:00:00,19.5,13.4,5.1,342.4,0.0
2023-05-02 16:00:00,18.6,5.6,0.8,179.4,0.0
2023-05-02 17:00:00,15.3,7.4,3.69,265.5,0.0
2023-05-02 18:00:00,12.5,1.1,3.27,299.4,0.0
2023-05-02 19:00:00,15.1,4.4,3.05,338.1,0.0
2023-05-02 20:00:00,6.9,-5.9,3.39,289.5,0.0
2023-05-02 21:00:00,7.7,-6.2,4.71,157.9,0.0
2023-05-02 22:00:00,8.3,-1.7,6.74,281.2,0.0
2023-05-02 23:00:00,7.7,-1.1,6.71,174.5,0.0
2023-05-03 00:00:00,5.6,-8.2,6.82,157.6,0.0
2023-05-03 01:00:00,7.5,-5.2,4.59,204.3,1.63
2023-05-03 02:00:00,6.0,-0.4,1.45,234.0,0.0
2023-05-03 03:00:00,7.5,-2.0,2.11,23.7,0.0
2023-05-03 04:00:00,10.3,3.8,0.61,268.5,0.0
2023-05-03 05:00:00,9.8,-0.8,5.86,232.1,0.0
2023-05-03 06:00:00,13.4,7.5,5.94,347.4,0.0
2023-05-03 07:00:00,13.6,5.9,3.54,270.3,0.0
2023-05-03 08:00:00,19.1,4.8,2.67,245.5,0.0
2023-05-03 09:00:00,17.4,11.7,5.64,273.3,0.0
2023-05-03 10:00:00,18.0,8.0,2.73,140.3,0.0
2023-05-03 11:00:00,20.4,14.2,7.93,300.1,0.0
2023-05-03 12:00:00,19.5,13.4,1.62,315.8,0.0
2023-05-03 13:00:00,16.9,4.7,5.12,175.2,0.0
2023-05-03 14:00:00,19.8,12.2,4.71,299.1,0.0
2023-05-03 15:00:00,16.5,1.6,3.11,285.4,0.0
2023-05-03 16:00:00,16.4,2.5,6.7,319.2,0.0
2023-05-03 17:00:00,18.8,9.0,3.15,271.3,0.0
2023-05-03 18:00:00,13.5,0.2,7.8,196.8,0.0
2023-05-03 19:00:00,5.0,-8.4,3.46,3.5,0.0
2023-05-03 20:00:00,9.6,-2.3,2.51,34.0,0.0
2023-05-03 21:00:00,6.1,0.6,8.07,284.5,0.0
2023-05-03 22:00:00,2.9,-9.9,4.09,248.8,0.0
2023-05-03 23:00:00,7.2,-7.6,3.71,317.4,0.0
2023-05-04 00:00:00,6.2,-2.7,4.49,18.4,0.0
2023-05-04 01:00:00,7.7,-2.6,2.11,281.5,0.0
2023-05-04 02:00:00,8.3,1.1,6.15,303.7,0.0
2023-05-04 03:00:00,8.4,-2.1,3.38,289.0,0.0
2023-05-04 04:00:00,13.3,-1.6,7.03,304.5,0.0
2023-05-04 05:00:00,12.3,0.7,3.46,258.4,0.0
2023-05-04 06:00:00,9.7,3.7,3.89,162.0,0.0
2023-05-04 07:00:00,10.8,3.9,4.07,333.5,0.0
2023-05-04 08:00:00,17.2,9.9,4.06,306.5,0.0
2023-05-04 09:00:00,16.9,2.0,4.99,258.1,0.0
2023-05-04 10:00:00,19.7,8.3,3.98,305.3,0.0
2023-05-04 11:00:00,18.7,7.0,4.75,310.0,0.0
2023-05-04 12:00:00,18.3,5.3,4.41,238.4,0.0
2023-05-04 13:00:00,18.6,11.1,6.52,243.3,0.0
2023-05-04 14:00:00,21.6,7.3,1.44,282.2,0.0
2023-05-04 15:00:00,19.0,13.5,5.9,280.2,0.0
2023-05-04 16:00:00,15.8,7.8,0.39,163.1,0.0
2023-05-04 17:00:00,16.1,2.5,5.22,166.9,0.0
2023-05-04 18:00:00,13.8,3.8,5.43,292.3,0.0
2023-05-04 19:00:00,8.5,-4.9,3.08,228.2,0.0
2023-05-04 20:00:00,9.7,2.9,0.84,279.4,0.0
2023-05-04 21:00:00,9.9,1.2,4.98,227.3,0.0
2023-05-04 22:00:00,8.0,2.7,2.16,222.9,0.0
2023-05-04 23:00:00,7.4,-2.3,3.61,205.7,0.0
2023-05-05 00:00:00,7.5,-0.1,3.67,199.6,0.0
2023-05-05 01:00:00,7.8,-0.6,1.93,239.3,0.0
2023-05-05 02:00:00,5.1,-2.1,5.6,272.8,0.0
2023-05-05 03:00:00,8.5,1.5,2.23,214.7,0.0
2023-05-05 04:00:00,9.0,-0.9,5.91,26.6,0.0
2023-05-05 05:00:00,11.3,0.1,2.02,240.9,0.0
2023-05-05 06:00:00,13.3,7.0,2.22,,0.0
2023-05-05 07:00:00,14.3,5.7,3.33,354.2,0.0
2023-05-05 08:00:00,17.3,4.6,6.81,161.5,0.0
2023-05-05 09:00:00,19.0,12.0,4.73,206.3,0.0
2023-05-05 10:00:00,17.8,11.0,2.34,189.9,0.0
2023-05-05 11:00:00,17.8,12.2,3.01,268.5,0.0
2023-05-05 12:00:00,18.3,11.8,6.28,314.3,0.0
2023-05-05 13:00:00,16.2,7.0,3.55,208.1,0.0
2023-05-05 14:00:00,20.5,8.9,0.61,317.6,0.0
2023-05-05 15:00:00,17.9,11.8,5.62,340.9,0.0
2023-05-05 16:00:00,17.6,4.0,5.28,291.4,0.0
2023-05-05 17:00:00,14.4,1.8,3.92,249.3,0.0
2023-05-05 18:00:00,15.1,6.0,3.67,197.4,0.0
2023-05-05 19:00:00,11.5,-2.4,1.65,202.4,0.0
2023-05-05 20:00:00,10.1,2.2,7.87,332.2,0.0
2023-05-05 21:00:00,9.6,-0.1,4.44,256.0,0.0
2023-05-05 22:00:00,12.6,5.0,3.82,313.9,0.0
2023-05-05 23:00:00,3.2,-5.3,2.85,308.4,0.0
2023-05-06 00:00:00,5.4,-7.4,0.89,257.0,0.0
2023-05-06 01:00:00,7.5,-0.7,1.17,215.8,0.0
2023-05-06 02:00:00,6.7,0.6,2.82,219.5,0.0
2023-05-06 03:00:00,9.9,0.7,6.75,271.9,0.0
2023-05-06 04:00:00,9.0,-2.9,,201.1,0.0
2023-05-06 05:00:00,11.0,1.1,4.28,300.7,0.0
2023-05-06 06:00:00,16.0,7.5,2.16,44.2,0.0
2023-05-06 07:00:00,16.9,9.9,2.76,1.2,0.0
2023-05-06 08:00:00,16.3,6.9,4.87,266.3,2.18
2023-05-06 09:00:00,19.7,11.7,6.39,281.1,0.0
2023-05-06 10:00:00,20.3,9.7,3.17,346.5,0.0
2023-05-06 11:00:00,22.2,16.4,8.0,229.9,0.0
2023-05-06 12:00:00,19.9,13.1,4.46,304.8,0.0
2023-05-06 13:00:00,19.2,7.1,2.58,275.0,0.0
2023-05-06 14:00:00,21.4,12.8,1.24,246.8,0.0
2023-05-06 15:00:00,18.3,9.1,1.23,307.9,0.0
2023-05-06 16:00:00,16.0,8.2,5.32,259.7,0.0
2023-05-06 17:00:00,13.4,-0.8,4.61,348.5,0.0
2023-05-06 18:00:00,14.7,6.2,8.46,221.7,0.0
2023-05-06 19:00:00,11.1,-0.7,1.65,359.0,0.0
2023-05-06 20:00:00,10.5,-0.7,4.28,247.7,0.0
2023-05-06 21:00:00,10.0,0.5,3.82,299.2,0.0
2023-05-06 22:00:00,11.0,-0.9,3.85,281.2,0.0
2023-05-06 23:00:00,7.3,-7.7,7.86,294.6,0.0
2023-05-07 00:00:00,8.3,-0.6,1.84,202.4,0.0
2023-05-07 01:00:00,8.4,1.8,4.91,120.2,0.0
2023-05-07 02:00:00,6.1,-4.6,1.6,306.2,0.0
2023-05-07 03:00:00,9.8,-1.3,2.03,272.3,0.0
2023-05-07 04:00:00,11.2,-3.0,6.2,336.0,0.0
2023-05-07 05:00:00,,-0.7,10.0,305.7,0.0
2023-05-07 06:00:00,14.4,0.9,3.99,310.0,0.0
2023-05-07 07:00:00,17.3,7.1,7.83,265.8,0.0
2023-05-07 08:00:00,18.2,12.2,9.69,341.5,0.0
2023-05-07 09:00:00,21.8,13.0,3.92,229.1,0.0
2023-05-07 10:00:00,23.5,10.8,2.59,260.8,0.0
2023-05-07 11:00:00,22.5,14.0,3.79,223.6,0.0
2023-05-07 12:00:00,20.6,6.4,1.84,232.2,0.0
2023-05-07 13:00:00,20.2,13.8,7.51,211.6,0.0
2023-05-07 14:00:00,23.8,15.7,3.04,299.1,0.0
2023-05-07 15:00:00,18.7,13.3,1.93,165.4,0.0
2023-05-07 16:00:00,16.1,4.9,4.79,206.7,0.0
2023-05-07 17:00:00,16.2,8.6,6.31,243.8,0.0
2023-05-07 18:00:00,14.1,2.9,3.12,190.0,0.0
2023-05-07 19:00:00,12.2,-1.1,2.5,283.5,0.0
2023-05-07 20:00:00,11.2,4.0,1.05,211.6,0.0
2023-05-07 21:00:00,10.4,2.4,6.04,225.2,0.0
2023-05-07 22:00:00,8.0,-6.5,7.96,252.2,0.0
2023-05-07 23:00:00,11.2,-1.9,1.6,209.3,0.0
2023-05-08 00:00:00,8.3,2.0,1.92,177.2,0.0
2023-05-08 01:00:00,8.7,-2.2,2.94,288.0,0.0
2023-05-08 02:00:00,10.7,-2.5,1.73,129.8,0.0
2023-05-08 03:00:00,13.2,5.5,3.33,351.4,0.0
2023-05-08 04:00:00,13.3,2.1,4.98,306.1,0.0
2023-05-08 05:00:00,11.5,6.5,1.42,315.3,0.0
2023-05-08 06:00:00,13.6,5.3,4.81,194.5,0.0
2023-05-08 07:00:00,16.2,5.8,1.29,317.9,0.0
2023-05-08 08:00:00,14.9,9.8,6.42,202.5,0.0
2023-05-08 09:00:00,19.8,7.1,7.51,225.6,0.0
2023-05-08 10:00:00,20.2,9.8,6.29,307.4,0.0
2023-05-08 11:00:00,16.9,11.4,1.7,319.1,0.0
2023-05-08 12:00:00,24.0,9.9,6.53,234.0,0.0
2023-05-08 13:00:00,21.7,14.7,6.79,200.6,0.0
2023-05-08 14:00:00,20.3,6.9,3.28,292.7,0.0
2023-05-08 15:00:00,17.9,4.8,3.11,290.8,0.0
2023-05-08 16:00:00,14.7,0.4,6.71,316.5,0.0
2023-05-08 17:00:00,15.4,9.6,1.57,276.3,0.0
2023-05-08 18:00:00,18.0,7.4,8.11,282.8,0.0
2023-05-08 19:00:00,12.1,0.0,3.26,248.8,0.0
2023-05-08 20:00:00,9.6,-5.3,6.88,275.2,0.0
2023-05-08 21:00:00,9.7,-5.0,6.18,233.9,0.0
2023-05-08 22:00:00,7.6,-6.2,3.43,315.6,0.0
2023-05-08 23:00:00,6.9,-3.6,1.45,256.7,0.0
2023-05-09 00:00:00,11.2,5.1,2.52,233.2,0.0
2023-05-09 01:00:00,5.6,-1.2,1.95,321.4,0.0
2023-05-09 02:00:00,5.2,-1.6,5.64,176.7,0.0
2023-05-09 03:00:00,12.4,4.3,3.96,264.8,0.0
2023-05-09 04:00:00,14.5,7.7,2.9,283.9,0.0
2023-05-09 05:00:00,14.4,1.9,6.14,280.3,0.0
2023-05-09 06:00:00,11.5,-2.0,3.32,242.8,0.0
2023-05-09 07:00:00,17.5,2.7,4.01,250.4,0.0
2023-05-09 08:00:00,18.9,5.7,2.63,98.1,0.0
2023-05-09 09:00:00,16.7,11.6,3.87,241.9,0.0
2023-05-09 10:00:00,19.8,9.6,2.22,71.0,0.0
2023-05-09 11:00:00,18.0,10.9,6.52,320.5,2.93
2023-05-09 12:00:00,23.7,12.2,3.53,252.4,0.0
2023-05-09 13:00:00,23.0,15.4,4.6,156.5,0.0
2023-05-09 14:00:00,23.8,13.0,9.92,355.5,0.0
2023-05-09 15:00:00,20.6,11.1,4.49,280.7,0.0
2023-05-09 16:00:00,18.8,4.7,10.78,275.9,0.0
2023-05-09 17:00:00,17.0,6.0,6.61,275.1,0.0
2023-05-09 18:00:00,15.8,1.3,0.61,297.6,0.0
2023-05-09 19:00:00,10.3,-4.3,3.31,293.6,0.0
2023-05-09 20:00:00,8.6,-5.5,2.93,321.3,0.0
2023-05-09 21:00:00,5.3,-7.0,6.66,313.1,0.0
2023-05-09 22:00:00,7.9,1.8,4.17,50.1,0.0
2023-05-09 23:00:00,8.3,-4.6,2.99,249.9,0.0
2023-05-10 00:00:00,7.9,0.9,3.5,354.9,0.0
2023-05-10 01:00:00,10.7,3.3,3.04,297.1,0.0
2023-05-10 02:00:00,10.1,4.0,4.78,2.9,0.0
2023-05-10 03:00:00,10.5,-0.2,2.44,312.7,0.0
2023-05-10 04:00:00,11.1,3.3,0.46,171.2,0.0
2023-05-10 05:00:00,15.4,4.2,5.81,1.2,0.0
2023-05-10 06:00:00,14.1,0.8,3.05,57.5,0.0
2023-05-10 07:00:00,16.1,7.3,0.79,218.8,0.0
2023-05-10 08:00:00,20.5,8.9,3.63,1.8,0.0
2023-05-10 09:00:00,23.4,12.8,1.65,270.1,0.0
2023-05-10 10:00:00,24.8,15.4,2.83,345.7,0.0
2023-05-10 11:00:00,21.7,7.4,3.66,242.0,0.0
2023-05-10 12:00:00,21.7,10.3,1.86,268.2,0.0
2023-05-10 13:00:00,27.6,22.4,6.67,311.8,0.0
2023-05-10 14:00:00,20.9,12.6,5.34,345.3,0.0
2023-05-10 15:00:00,21.5,6.5,3.43,353.6,1.71
2023-05-10 16:00:00,20.5,14.5,2.85,234.5,0.0
2023-05-10 17:00:00,19.6,,1.15,359.0,0.0
2023-05-10 18:00:00,15.2,7.1,4.23,14.1,0.0
2023-05-10 19:00:00,14.0,0.6,3.82,245.3,0.0
2023-05-10 20:00:00,15.5,7.3,1.96,257.5,0.0
2023-05-10 21:00:00,11.8,4.5,4.24,326.2,0.0
2023-05-10 22:00:00,6.1,-2.4,2.58,236.4,0.0
2023-05-10 23:00:00,6.7,-1.6,2.46,259.7,0.0
2023-05-11 00:00:00,9.9,-1.3,2.15,171.1,0.02
2023-05-11 01:00:00,9.6,3.6,1.71,137.5,0.0
2023-05-11 02:00:00,8.0,0.5,1.23,195.0,0.0
2023-05-11 03:00:00,9.9,-3.2,3.28,220.5,0.0
2023-05-11 04:00:00,11.0,1.7,2.47,,0.0
2023-05-11 05:00:00,15.6,9.9,4.62,303.8,0.0
2023-05-11 06:00:00,14.9,0.2,8.06,17.9,0.0
2023-05-11 07:00:00,16.3,9.1,4.25,307.2,0.0
2023-05-11 08:00:00,17.8,7.8,4.81,157.3,0.0
2023-05-11 09:00:00,12.6,-0.3,2.55,343.8,0.0
2023-05-11 10:00:00,22.0,13.0,2.75,236.4,0.0
2023-05-11 11:00:00,24.1,11.3,4.96,194.4,0.0
2023-05-11 12:00:00,23.5,16.8,5.84,203.3,0.0
2023-05-11 13:00:00,22.8,12.3,5.96,304.5,0.0
2023-05-11 14:00:00,21.3,14.5,4.57,205.6,0.0
2023-05-11 15:00:00,18.5,4.2,3.01,288.0,0.0
2023-05-11 16:00:00,19.7,7.4,4.91,283.1,0.0
2023-05-11 17:00:00,14.5,6.0,3.05,279.5,0.0
2023-05-11 18:00:00,17.6,8.6,1.94,241.0,0.0
2023-05-11 19:00:00,14.3,9.0,2.03,263.6,0.0
2023-05-11 20:00:00,12.0,0.4,2.57,255.3,0.83
2023-05-11 21:00:00,9.5,1.4,4.02,302.3,0.0
2023-05-11 22:00:00,9.8,-3.4,1.9,290.2,0.0
2023-05-11 23:00:00,4.2,-7.0,1.01,220.9,0.0
2023-05-12 00:00:00,11.0,4.6,1.89,337.9,0.0
2023-05-12 01:00:00,5.3,-5.9,9.19,256.9,0.0
2023-05-12 02:00:00,10.8,-3.6,1.87,286.5,0.0
2023-05-12 03:00:00,11.5,5.9,3.72,263.2,0.0
2023-05-12 04:00:00,14.4,-0.4,1.88,229.5,0.0
2023-05-12 05:00:00,12.8,5.2,5.98,221.8,0.0
2023-05-12 06:00:00,16.7,1.9,5.97,190.5,0.0
2023-05-12 07:00:00,14.2,-0.7,1.31,330.4,0.0
2023-05-12 08:00:00,16.8,7.0,2.25,257.9,0.0
2023-05-12 09:00:00,22.4,12.0,5.53,299.4,0.0
2023-05-12 10:00:00,21.4,13.3,3.31,147.7,0.0
2023-05-12 11:00:00,19.3,9.6,5.98,210.6,0.0
2023-05-12 12:00:00,24.2,16.7,1.88,250.3,0.0
2023-05-12 13:00:00,19.6,11.8,2.37,298.4,0.0
2023-05-12 14:00:00,25.2,10.7,2.51,347.3,0.0
2023-05-12 15:00:00,18.6,4.5,7.11,140.9,0.0
2023-05-12 16:00:00,20.8,6.7,4.08,286.3,0.0
2023-05-12 17:00:00,16.8,2.8,3.11,209.5,0.0
2023-05-12 18:00:00,12.0,0.1,3.28,358.8,0.0
2023-05-12 19:00:00,13.6,3.5,5.52,291.9,0.0
2023-05-12 20:00:00,11.1,5.6,6.12,12.8,0.0
2023-05-12 21:00:00,10.0,2.4,6.95,247.7,0.0
2023-05-12 22:00:00,12.9,1.3,1.55,259.8,0.0
2023-05-12 23:00:00,9.5,0.6,4.71,296.9,0.0
2023-05-13 00:00:00,10.4,0.1,2.56,276.1,0.0
2023-05-13 01:00:00,7.2,-1.3,2.53,274.3,0.0
2023-05-13 02:00:00,10.3,0.0,1.04,315.2,0.0
2023-05-13 03:00:00,10.6,5.3,1.54,209.5,0.0
2023-05-13 04:00:00,14.3,3.7,5.12,185.7,0.0
2023-05-13 05:00:00,16.6,10.0,5.02,265.3,0.0
2023-05-13 06:00:00,17.1,5.8,3.52,113.1,0.0
2023-05-13 07:00:00,13.5,0.6,1.51,227.3,0.0
2023-05-13 08:00:00,17.3,10.0,1.77,254.0,0.0
2023-05-13 09:00:00,16.0,5.5,4.52,234.1,0.0
2023-05-13 10:00:00,20.2,13.7,6.15,237.5,0.0
2023-05-13 11:00:00,20.4,6.4,1.92,246.1,4.9
2023-05-13 12:00:00,22.9,10.3,6.05,242.0,0.0
2023-05-13 13:00:00,22.8,16.3,2.56,167.3,0.0
2023-05-13 14:00:00,21.7,11.7,1.01,306.9,0.0
2023-05-13 15:00:00,23.1,12.9,1.68,321.7,0.0
2023-05-13 16:00:00,18.1,9.2,6.06,236.7,0.0
2023-05-13 17:00:00,19.3,5.5,5.36,274.0,0.0
2023-05-13 18:00:00,16.7,3.6,4.29,174.5,0.0
2023-05-13 19:00:00,15.3,3.4,2.69,273.8,0.0
2023-05-13 20:00:00,17.1,5.5,4.8,263.6,0.0
